,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
8852,1,0,1,0,53.35342465753425,-1000.6657534246576,1,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8853,1,0,1,0,53.35342465753425,-1000.6657534246576,1,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8854,1,0,1,0,49.86027397260274,14.219178082191782,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8855,1,0,1,0,49.86027397260274,14.219178082191782,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8856,1,0,1,0,49.86027397260274,14.219178082191782,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8857,1,0,1,0,49.86027397260274,14.219178082191782,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8858,0,1,1,0,26.019178082191782,2.882191780821918,1,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8859,0,1,1,0,26.019178082191782,2.882191780821918,1,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8860,0,1,1,0,26.019178082191782,2.882191780821918,1,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8861,0,1,1,0,26.019178082191782,2.882191780821918,1,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8862,1,0,1,0,49.36438356164384,30.567123287671237,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8863,1,0,1,0,49.36438356164384,30.567123287671237,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8864,0,0,1,0,47.06575342465754,21.22465753424657,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8865,0,1,1,0,51.12602739726027,3.4657534246575343,1,0,0,0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8866,1,1,1,0,42.23287671232877,11.304109589041095,1,0,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8867,1,0,1,0,40.0027397260274,21.64383561643836,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8868,1,0,1,0,61.84383561643836,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8869,1,0,1,0,61.84383561643836,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8870,1,0,1,2,27.88219178082192,9.3013698630137,1,0,0,0,4.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8871,1,0,1,2,27.88219178082192,9.3013698630137,1,0,0,0,4.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8872,1,0,1,2,27.88219178082192,9.3013698630137,1,0,0,0,4.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8873,1,0,1,3,32.40821917808219,9.04931506849315,1,0,0,0,5.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8874,1,0,1,0,56.08219178082192,25.39452054794521,1,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8875,1,0,1,0,56.08219178082192,25.39452054794521,1,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8876,1,0,1,0,56.08219178082192,25.39452054794521,1,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8877,1,1,0,0,49.24931506849315,16.726027397260275,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
8878,1,1,0,0,49.24931506849315,16.726027397260275,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
8879,1,0,1,0,54.131506849315066,5.046575342465753,1,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8880,0,0,1,0,33.95616438356164,1.0438356164383562,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8881,0,0,1,0,33.95616438356164,1.0438356164383562,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8882,0,0,1,0,33.95616438356164,1.0438356164383562,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8883,0,0,1,0,33.95616438356164,1.0438356164383562,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8884,1,0,1,0,51.81643835616438,2.210958904109589,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
8885,1,0,1,0,51.81643835616438,2.210958904109589,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
8886,1,0,1,0,51.81643835616438,2.210958904109589,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
8887,1,0,1,0,51.81643835616438,2.210958904109589,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
8888,0,1,0,0,34.88219178082192,5.717808219178083,1,0,0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
8889,1,1,1,0,59.4986301369863,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8890,1,1,1,0,59.4986301369863,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8891,1,1,1,0,59.4986301369863,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8892,1,1,1,0,59.4986301369863,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8893,1,0,1,0,58.895890410958906,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8894,1,0,1,0,58.895890410958906,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8895,1,0,1,0,58.895890410958906,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8896,1,0,1,0,58.895890410958906,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8897,1,0,1,0,58.895890410958906,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8898,1,0,1,0,58.895890410958906,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8899,1,0,1,0,47.84931506849315,20.895890410958906,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8900,1,0,1,0,47.84931506849315,20.895890410958906,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8901,1,0,1,0,47.84931506849315,20.895890410958906,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8902,1,0,1,0,47.84931506849315,20.895890410958906,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8903,0,0,1,1,46.96712328767124,2.210958904109589,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8904,1,0,1,0,47.79178082191781,3.0465753424657533,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8905,1,0,1,0,47.79178082191781,3.0465753424657533,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8906,1,1,1,2,38.72054794520548,7.383561643835616,1,0,0,0,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8907,1,1,1,2,38.72054794520548,7.383561643835616,1,0,0,0,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8908,1,1,1,2,38.72054794520548,7.383561643835616,1,0,0,0,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
8909,1,0,1,0,43.64109589041096,7.887671232876713,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8910,1,0,1,0,43.64109589041096,7.887671232876713,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8911,1,0,1,0,56.27945205479452,25.813698630136987,1,0,1,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8912,1,0,1,0,56.27945205479452,25.813698630136987,1,0,1,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8913,1,0,1,0,56.27945205479452,25.813698630136987,1,0,1,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8914,1,0,1,0,56.27945205479452,25.813698630136987,1,0,1,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8915,1,0,1,0,56.27945205479452,25.813698630136987,1,0,1,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8916,1,0,0,0,61.21095890410959,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8917,1,0,0,1,32.32876712328767,9.04931506849315,1,0,0,0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8918,0,1,1,0,60.88493150684931,19.46027397260274,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8919,1,1,0,1,34.463013698630135,4.531506849315068,1,0,0,0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8920,1,1,0,1,34.463013698630135,4.531506849315068,1,0,0,0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8921,1,1,0,1,34.463013698630135,4.531506849315068,1,0,0,0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8922,1,1,0,1,34.463013698630135,4.531506849315068,1,0,0,0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8923,1,1,1,0,42.0,2.778082191780822,1,1,1,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8924,1,1,1,0,42.0,2.778082191780822,1,1,1,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8925,1,1,1,1,34.42739726027397,0.3616438356164383,1,0,0,0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8926,0,0,1,0,27.775342465753425,0.6136986301369863,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8927,0,0,1,0,27.052054794520547,5.282191780821917,1,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8928,0,0,1,0,27.052054794520547,5.282191780821917,1,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8929,0,0,1,0,27.052054794520547,5.282191780821917,1,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8930,0,0,1,0,27.052054794520547,5.282191780821917,1,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8931,0,0,1,0,27.052054794520547,5.282191780821917,1,0,1,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8932,0,1,1,0,40.57808219178082,7.2,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8933,0,1,1,0,40.57808219178082,7.2,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8934,0,1,1,0,40.57808219178082,7.2,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8935,1,0,1,1,43.632876712328766,9.115068493150686,1,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8936,1,0,1,1,43.632876712328766,9.115068493150686,1,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8937,1,0,1,1,43.632876712328766,9.115068493150686,1,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8938,1,0,1,1,43.632876712328766,9.115068493150686,1,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8939,1,0,1,1,43.632876712328766,9.115068493150686,1,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8940,1,0,1,1,43.632876712328766,9.115068493150686,1,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8941,1,0,1,1,43.632876712328766,9.115068493150686,1,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
8942,1,1,1,0,58.02465753424657,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8943,1,1,1,0,58.02465753424657,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8944,1,1,1,0,58.02465753424657,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8945,0,0,1,1,41.95068493150685,4.364383561643836,1,0,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8946,1,0,0,1,34.52876712328767,0.2794520547945205,1,0,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
8947,1,0,0,1,34.52876712328767,0.2794520547945205,1,0,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
8948,1,0,0,1,34.52876712328767,0.2794520547945205,1,0,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
8949,1,0,0,1,34.52876712328767,0.2794520547945205,1,0,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
8950,1,0,1,0,60.915068493150685,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8951,1,0,1,0,67.34246575342466,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8952,1,0,1,0,67.34246575342466,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8953,1,0,1,0,67.34246575342466,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8954,1,0,1,0,67.34246575342466,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8955,1,0,1,0,67.34246575342466,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8956,1,0,1,0,67.34246575342466,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8957,1,0,1,0,67.34246575342466,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8958,1,0,1,0,67.34246575342466,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8959,1,0,1,0,67.34246575342466,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
8960,0,1,0,0,39.66849315068493,4.112328767123287,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
8961,0,0,0,0,58.24931506849315,1.1095890410958904,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8962,0,0,0,0,58.24931506849315,1.1095890410958904,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8963,0,0,0,0,58.24931506849315,1.1095890410958904,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8964,0,0,0,0,58.24931506849315,1.1095890410958904,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8965,0,0,1,0,45.25479452054795,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8966,0,0,1,0,45.25479452054795,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8967,0,0,1,0,45.25479452054795,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8968,0,0,1,0,45.25479452054795,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8969,1,0,1,0,68.0027397260274,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8970,1,0,1,0,68.0027397260274,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8971,1,0,1,0,68.0027397260274,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8972,1,0,1,0,68.0027397260274,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8973,1,0,1,0,68.0027397260274,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8974,1,0,1,0,68.0027397260274,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8975,1,0,1,0,50.72328767123288,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8976,1,0,0,0,41.86301369863013,6.780821917808219,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8977,1,0,0,0,41.86301369863013,6.780821917808219,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8978,0,1,1,0,53.43013698630137,4.449315068493151,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8979,1,0,1,0,62.18904109589041,7.619178082191781,1,1,1,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8980,1,0,1,0,62.18904109589041,7.619178082191781,1,1,1,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8981,1,0,1,0,62.18904109589041,7.619178082191781,1,1,1,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8982,1,0,0,0,38.96712328767124,5.282191780821917,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8983,1,0,0,0,38.96712328767124,5.282191780821917,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8984,1,0,0,0,62.47123287671233,-1000.6657534246576,1,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8985,1,0,0,0,62.47123287671233,-1000.6657534246576,1,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8986,1,1,1,1,32.35616438356164,1.7753424657534247,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
8987,1,1,1,1,32.35616438356164,1.7753424657534247,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
8988,1,1,1,1,32.35616438356164,1.7753424657534247,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
8989,0,0,1,2,43.25479452054795,4.282191780821917,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8990,0,0,1,2,43.25479452054795,4.282191780821917,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8991,0,0,1,2,43.25479452054795,4.282191780821917,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8992,0,0,1,2,43.25479452054795,4.282191780821917,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
8993,0,0,1,0,28.624657534246577,6.364383561643836,1,1,0,1,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8994,0,0,1,0,28.624657534246577,6.364383561643836,1,1,0,1,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8995,0,0,1,0,28.624657534246577,6.364383561643836,1,1,0,1,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8996,0,0,1,0,28.624657534246577,6.364383561643836,1,1,0,1,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8997,0,0,1,0,28.624657534246577,6.364383561643836,1,1,0,1,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8998,0,0,1,0,28.624657534246577,6.364383561643836,1,1,0,1,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8999,0,0,1,2,43.47397260273973,12.117808219178082,1,1,1,0,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
9000,1,1,0,0,53.69315068493151,32.71232876712329,1,0,1,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9001,1,1,0,0,53.69315068493151,32.71232876712329,1,0,1,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9002,1,1,0,0,53.69315068493151,32.71232876712329,1,0,1,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9003,1,1,0,0,53.69315068493151,32.71232876712329,1,0,1,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9004,1,0,1,1,31.50958904109589,4.863013698630137,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9005,1,0,0,0,60.18356164383562,14.287671232876711,1,0,0,1,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9006,1,0,0,0,60.18356164383562,14.287671232876711,1,0,0,1,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9007,1,0,0,0,60.18356164383562,14.287671232876711,1,0,0,1,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9008,1,0,0,0,60.18356164383562,14.287671232876711,1,0,0,1,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9009,1,0,0,0,60.18356164383562,14.287671232876711,1,0,0,1,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9010,1,0,0,0,60.18356164383562,14.287671232876711,1,0,0,1,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9011,1,0,0,0,60.18356164383562,14.287671232876711,1,0,0,1,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9012,1,0,0,0,60.18356164383562,14.287671232876711,1,0,0,1,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9013,1,1,0,1,33.92602739726028,9.534246575342468,1,0,0,0,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
9014,1,1,0,2,36.95342465753425,10.2,1,0,0,0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9015,1,1,0,2,36.95342465753425,10.2,1,0,0,0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9016,1,1,0,2,36.95342465753425,10.2,1,0,0,0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9017,1,1,0,2,36.95342465753425,10.2,1,0,0,0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9018,1,1,0,2,36.95342465753425,10.2,1,0,0,0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9019,1,1,0,2,36.95342465753425,10.2,1,0,0,0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9020,1,0,1,0,49.57534246575342,8.780821917808218,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
9021,1,0,1,0,49.57534246575342,8.780821917808218,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
9022,1,0,1,0,54.583561643835615,5.693150684931507,1,1,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
9023,1,0,1,0,54.583561643835615,5.693150684931507,1,1,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
9024,0,1,1,0,43.01917808219178,6.616438356164384,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9025,0,1,1,0,43.01917808219178,6.616438356164384,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9026,0,1,1,0,43.01917808219178,6.616438356164384,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9027,1,0,0,0,54.04931506849315,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
9028,1,0,0,0,54.04931506849315,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
9029,1,0,0,0,54.04931506849315,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
9030,0,0,1,0,27.487671232876718,1.5287671232876712,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
9031,0,0,1,0,27.487671232876718,1.5287671232876712,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
9032,1,1,1,0,56.26849315068493,10.868493150684932,1,0,0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
